"https://openalex.org/T10456", "Physical Sciences", "Computer Science", "Artificial Intelligence", "Methods and Techniques for Agent-Based Modeling", "40738", "357063"
"https://openalex.org/T10548", "Physical Sciences", "Chemistry", "Organic Chemistry", "Transition Metal-Catalyzed Cross-Coupling Reactions", "40723", "1148454"
"https://openalex.org/T10887", "Life Sciences", "Biochemistry, Genetics and Molecular Biology", "Molecular Biology", "Analysis of Gene Interaction Networks", "40698", "1439453"
"https://openalex.org/T14049", "Life Sciences", "Biochemistry, Genetics and Molecular Biology", "Molecular Biology", "Molecular Systematics of Gesneriaceae and Allies", "40621", "159832"
"https://openalex.org/T10907", "Social Sciences", "Social Sciences", "Communication", "Intercultural Management in Multinational Organizations", "40617", "428115"
"https://openalex.org/T13070", "Social Sciences", "Arts and Humanities", "Archeology", "Cultural Heritage and Identity Formation", "40612", "33945"
"https://openalex.org/T11214", "Life Sciences", "Biochemistry, Genetics and Molecular Biology", "Genetics", "Genetic and Behavioral Studies on Dog Domestication", "40601", "396623"
"https://openalex.org/T10944", "Physical Sciences", "Engineering", "Aerospace Engineering", "Aerodynamics and Heat Transfer in Turbomachinery", "40564", "232508"
"https://openalex.org/T13233", "Health Sciences", "Health Professions", "Occupational Therapy", "Occupational Health and Safety Management", "40561", "10577"
"https://openalex.org/T12350", "Physical Sciences", "Engineering", "Ocean Engineering", "Turbulent Interactions with Dispersed Particles and Droplets", "40557", "470873"
"https://openalex.org/T12592", "Physical Sciences", "Physics and Astronomy", "Statistical and Nonlinear Physics", "Statistical Physics of Opinion Dynamics", "40534", "537753"
"https://openalex.org/T11196", "Physical Sciences", "Engineering", "Biomedical Engineering", "Non-contact Physiological Monitoring Technology", "40515", "321418"
"https://openalex.org/T10324", "Physical Sciences", "Environmental Science", "Pollution", "Microbial Bioremediation of Organic Pollutants", "40496", "959770"
"https://openalex.org/T11453", "Health Sciences", "Medicine", "Surgery", "Management and Treatment of Chronic Venous Disorders", "40496", "274171"
"https://openalex.org/T10974", "Social Sciences", "Business, Management and Accounting", "Management Information Systems", "Operations Management in Call Centers", "40463", "478728"
"https://openalex.org/T12538", "Health Sciences", "Medicine", "Surgery", "Diagnosis and Management of Eosinophilic Esophagitis", "40436", "272160"
"https://openalex.org/T10742", "Physical Sciences", "Computer Science", "Computer Networks and Communications", "Scalable Peer-to-Peer Network Architectures", "40425", "349743"
"https://openalex.org/T11991", "Health Sciences", "Medicine", "Rheumatology", "Clinicopathology of Fibrous Tumors and Treatment Strategies", "40403", "286243"
"https://openalex.org/T13071", "Health Sciences", "Health Professions", "Speech and Hearing", "Digital Storytelling in Education and Health Promotion", "40388", "103950"
"https://openalex.org/T13268", "Social Sciences", "Arts and Humanities", "Museology", "Cultural Significance of Photography and Visual Arts", "40318", "10778"
"https://openalex.org/T11366", "Physical Sciences", "Engineering", "Biomedical Engineering", "Biomechanical Modeling of Arterial Tissues", "40303", "586196"
"https://openalex.org/T11383", "Physical Sciences", "Engineering", "Aerospace Engineering", "Metasurfaces for Antenna and Radar Applications", "40285", "325408"
"https://openalex.org/T10473", "Life Sciences", "Agricultural and Biological Sciences", "Plant Science", "Factors Influencing Fruit Ripening and Quality", "40257", "688168"
"https://openalex.org/T12369", "Health Sciences", "Medicine", "Epidemiology", "Epidemiology and Pathogenesis of Pneumocystis Pneumonia", "40254", "453233"
"https://openalex.org/T10723", "Physical Sciences", "Engineering", "Mechanical Engineering", "Advances in Friction Stir Welding and Processing", "40224", "452033"
"https://openalex.org/T11314", "Health Sciences", "Medicine", "Physiology", "Laboratory Medicine and Testing Procedures", "40224", "227530"
"https://openalex.org/T13920", "Physical Sciences", "Environmental Science", "Management, Monitoring, Policy and Law", "Sustainable Urban Development and Planning", "40205", "45768"
"https://openalex.org/T14212", "Health Sciences", "Medicine", "Public Health, Environmental and Occupational Health", "Effectiveness of General Health Check Programs", "40183", "144144"
"https://openalex.org/T11255", "Physical Sciences", "Engineering", "Biomedical Engineering", "Microfluidic Techniques for Particle Manipulation and Separation", "40147", "745303"
"https://openalex.org/T10680", "Physical Sciences", "Engineering", "Aerospace Engineering", "Wind Energy Technology and Aerodynamics", "40130", "397027"
"https://openalex.org/T11937", "Physical Sciences", "Computer Science", "Information Systems", "Data Sharing and Stewardship in Science", "40120", "87338"
"https://openalex.org/T11488", "Social Sciences", "Social Sciences", "Sociology and Political Science", "Perceptions and Communication of Climate Change", "40105", "410448"
"https://openalex.org/T14233", "Social Sciences", "Social Sciences", "Cultural Studies", "Fashion Trends among Generation Z", "40063", "10450"
"https://openalex.org/T12776", "Physical Sciences", "Engineering", "Electrical and Electronic Engineering", "Electrohydrodynamic Jet Printing and Nanoparticle Encapsulation", "40035", "386661"
"https://openalex.org/T11007", "Physical Sciences", "Energy", "Energy Engineering and Power Technology", "Hydrogen Energy Systems and Technologies", "40020", "494773"
"https://openalex.org/T12151", "Health Sciences", "Health Professions", "General Health Professions", "Impact of Language Interpretation in Healthcare", "40015", "185910"
"https://openalex.org/T12603", "Physical Sciences", "Physics and Astronomy", "Nuclear and High Energy Physics", "Nuclear Magnetic Resonance Applications in Various Fields", "39990", "667586"
"https://openalex.org/T11515", "Life Sciences", "Biochemistry, Genetics and Molecular Biology", "Molecular Biology", "Biological Agents for Bioterrorism", "39983", "466079"
"https://openalex.org/T10220", "Physical Sciences", "Engineering", "Control and Systems Engineering", "Machine Fault Diagnosis and Prognostics", "39975", "599249"
"https://openalex.org/T14468", "Physical Sciences", "Environmental Science", "Ecology", "Analysis of Land Cover and Ecosystems", "39974", "81356"
"https://openalex.org/T11326", "Social Sciences", "Decision Sciences", "Management Science and Operations Research", "Predicting Stock Market Trends and Movements", "39961", "253114"
"https://openalex.org/T11780", "Life Sciences", "Immunology and Microbiology", "Virology", "Rabies Virus Transmission and Control", "39944", "322424"
"https://openalex.org/T11348", "Health Sciences", "Medicine", "Gastroenterology", "Diagnosis and Management of Celiac Disease", "39937", "578343"
"https://openalex.org/T13491", "Social Sciences", "Social Sciences", "Sociology and Political Science", "Social Welfare and Political Economy in Brazil", "39935", "33179"
"https://openalex.org/T14337", "Social Sciences", "Social Sciences", "Sociology and Political Science", "Interplay of Religion and Media in Modern Society", "39901", "8122"
"https://openalex.org/T10381", "Health Sciences", "Medicine", "Epidemiology", "Global Epidemiology of Myopia and Visual Impairment", "39891", "578058"
"https://openalex.org/T12365", "Life Sciences", "Agricultural and Biological Sciences", "Animal Science and Zoology", "Effects of Heat Stress on Livestock Production", "39856", "270293"
"https://openalex.org/T14198", "Social Sciences", "Social Sciences", "General Social Sciences", "Philosophy and Social Sciences", "39753", "19782"
"https://openalex.org/T11638", "Health Sciences", "Medicine", "Cardiology and Cardiovascular Medicine", "Diagnosis and Management of Cardiac Tumors", "39738", "221939"
"https://openalex.org/T12673", "Life Sciences", "Biochemistry, Genetics and Molecular Biology", "Biotechnology", "Microbial Pigments and Their Applications", "39684", "265716"
"https://openalex.org/T10869", "Life Sciences", "Agricultural and Biological Sciences", "Plant Science", "Structure and Function of Plant Cell Walls", "39677", "1112500"
"https://openalex.org/T11358", "Health Sciences", "Health Professions", "Speech and Hearing", "Dysphagia and Swallowing Disorders", "39652", "448343"
"https://openalex.org/T10710", "Physical Sciences", "Environmental Science", "Environmental Chemistry", "Arsenic Contamination in Natural Waters", "39629", "1087739"
"https://openalex.org/T14472", "Physical Sciences", "Environmental Science", "Ecology", "Integrating Ecology and Environmental Ethics for Earth Stewardship", "39623", "65470"
"https://openalex.org/T10788", "Life Sciences", "Neuroscience", "Cognitive Neuroscience", "Neural Mechanisms of Auditory Processing and Perception", "39617", "1041086"
"https://openalex.org/T10213", "Social Sciences", "Social Sciences", "Public Administration", "Collaborative Governance in Public Administration and Management", "39611", "617876"
"https://openalex.org/T11377", "Health Sciences", "Medicine", "Radiology, Nuclear Medicine and Imaging", "Vitreoretinal Surgery Techniques", "39585", "396362"
"https://openalex.org/T12987", "Social Sciences", "Social Sciences", "Sociology and Political Science", "Religion and Politics in Brazil and Latin America", "39459", "25490"
"https://openalex.org/T11877", "Physical Sciences", "Energy", "Renewable Energy, Sustainability and the Environment", "Solar Water Splitting Technology", "39421", "875424"
"https://openalex.org/T12093", "Life Sciences", "Agricultural and Biological Sciences", "Plant Science", "Dynamic Modeling of Plant Form and Growth", "39417", "219364"
"https://openalex.org/T10724", "Life Sciences", "Biochemistry, Genetics and Molecular Biology", "Molecular Biology", "Molecular Mechanisms of Aquaporins in Physiology and Disease", "39406", "1150320"
"https://openalex.org/T13836", "Physical Sciences", "Computer Science", "Computer Networks and Communications", "Security and Privacy in RFID Networks", "39400", "39373"
"https://openalex.org/T10780", "Physical Sciences", "Engineering", "Safety, Risk, Reliability and Quality", "Reliability Engineering and Maintenance Optimization", "39392", "392737"
"https://openalex.org/T11570", "Health Sciences", "Medicine", "Urology", "Applications of Platelet-Rich Plasma in Regenerative Medicine", "39373", "520926"
"https://openalex.org/T10284", "Physical Sciences", "Engineering", "Building and Construction", "Anaerobic Digestion and Biogas Production", "39330", "848018"
"https://openalex.org/T11917", "Health Sciences", "Medicine", "Genetics", "Hereditary Angioedema: Molecular Mechanisms and Clinical Management", "39319", "621069"
"https://openalex.org/T10939", "Physical Sciences", "Materials Science", "Electronic, Optical and Magnetic Materials", "Nonlinear Optical Materials", "39271", "451860"
"https://openalex.org/T11480", "Life Sciences", "Biochemistry, Genetics and Molecular Biology", "Molecular Biology", "Structure and Function of Gap Junctions and Connexins", "39242", "891439"
"https://openalex.org/T12180", "Physical Sciences", "Environmental Science", "Ecology", "Microbial Diversity in Antarctic Ecosystems", "39228", "265720"
"https://openalex.org/T13674", "Physical Sciences", "Computer Science", "Artificial Intelligence", "Digital Image Processing and Artificial Neural Networks", "39214", "10139"
"https://openalex.org/T11477", "Social Sciences", "Arts and Humanities", "Philosophy", "Epistemology and Philosophical Knowledge Studies", "39169", "337486"
"https://openalex.org/T11123", "Social Sciences", "Psychology", "Clinical Psychology", "Obsessive-Compulsive Disorder and Related Conditions", "39150", "778909"
"https://openalex.org/T12362", "Physical Sciences", "Engineering", "Mechanics of Materials", "Tribology of Polymers and Composites", "39144", "284908"
"https://openalex.org/T10779", "Physical Sciences", "Environmental Science", "Ecology", "Importance of Mangrove Ecosystems in Coastal Protection", "39140", "851557"
"https://openalex.org/T11066", "Life Sciences", "Agricultural and Biological Sciences", "Plant Science", "Comparative Analysis of Organic Agricultural Practices", "39115", "304029"
"https://openalex.org/T12632", "Social Sciences", "Arts and Humanities", "Visual Arts and Performing Arts", "Interdisciplinary Study of Visual Representation and Communication", "39093", "83420"
"https://openalex.org/T11280", "Health Sciences", "Medicine", "Hematology", "Management and Treatment of Hemophilia", "39073", "434345"
"https://openalex.org/T10657", "Physical Sciences", "Physics and Astronomy", "Atomic and Molecular Physics, and Optics", "Topological Insulators and Superconductors", "39045", "1056123"
"https://openalex.org/T11440", "Physical Sciences", "Chemistry", "Organic Chemistry", "Click Chemistry in Chemical Biology and Drug Development", "39002", "860242"
"https://openalex.org/T10540", "Life Sciences", "Biochemistry, Genetics and Molecular Biology", "Biophysics", "Fluorescence Microscopy Techniques", "38988", "1033807"
"https://openalex.org/T14158", "Physical Sciences", "Engineering", "Electrical and Electronic Engineering", "Laser Technology and Applications", "38953", "25581"
"https://openalex.org/T11755", "Social Sciences", "Social Sciences", "Sociology and Political Science", "Influence of Climate on Human Conflict", "38914", "165702"
"https://openalex.org/T11865", "Health Sciences", "Medicine", "Surgery", "Anorectal Surgical Procedures", "38892", "267692"
"https://openalex.org/T13450", "Social Sciences", "Arts and Humanities", "Literature and Literary Theory", "Literature of the Ottoman Empire", "38848", "9554"
"https://openalex.org/T10282", "Social Sciences", "Economics, Econometrics and Finance", "Finance", "Modeling and Forecasting Financial Volatility", "38817", "723450"
"https://openalex.org/T13296", "Social Sciences", "Social Sciences", "Sociology and Political Science", "Sport, Leisure, and Public Policy Analysis", "38817", "23131"
"https://openalex.org/T10585", "Social Sciences", "Social Sciences", "Demography", "Family Structure and Fertility Patterns", "38808", "602218"
"https://openalex.org/T10993", "Life Sciences", "Immunology and Microbiology", "Immunology", "Role of Complement System in Immune Response", "38803", "864585"
"https://openalex.org/T11077", "Life Sciences", "Biochemistry, Genetics and Molecular Biology", "Genetics", "Sex Determination and Differentiation in Organisms", "38785", "1071489"
"https://openalex.org/T10933", "Physical Sciences", "Computer Science", "Hardware and Architecture", "Real-Time Scheduling in Embedded Systems", "38706", "328534"
"https://openalex.org/T14147", "Social Sciences", "Business, Management and Accounting", "Management of Technology and Innovation", "Living Labs in Open Innovation Networks", "38697", "124195"
"https://openalex.org/T11172", "Health Sciences", "Medicine", "Dermatology", "Skin Scarring and Remodeling Mechanisms", "38689", "397007"
"https://openalex.org/T10967", "Physical Sciences", "Engineering", "Mechanical Engineering", "Carbon Dioxide Capture and Storage Technologies", "38672", "759411"
"https://openalex.org/T13042", "Social Sciences", "Economics, Econometrics and Finance", "Economics and Econometrics", "Economic Implications of Taxation Policies and Systems", "38653", "21192"
"https://openalex.org/T10855", "Health Sciences", "Medicine", "Neurology", "Amyotrophic Lateral Sclerosis and Frontotemporal Dementia", "38643", "1081806"
"https://openalex.org/T10853", "Social Sciences", "Psychology", "Experimental and Cognitive Psychology", "Cognitive Mechanisms of Anxiety and Depression", "38627", "1460926"
"https://openalex.org/T11418", "Life Sciences", "Agricultural and Biological Sciences", "Plant Science", "Biofortification of Staple Crops for Human Nutrition", "38623", "714798"
"https://openalex.org/T11478", "Physical Sciences", "Computer Science", "Computer Networks and Communications", "Content-Centric Networking for Information Delivery", "38576", "404037"
"https://openalex.org/T12701", "Life Sciences", "Agricultural and Biological Sciences", "Insect Science", "Biological Control of Invasive Species Management", "38537", "209754"
"https://openalex.org/T13135", "Social Sciences", "Social Sciences", "Sociology and Political Science", "Global Social Movements of the 1960s and 1970s", "38522", "50687"
"https://openalex.org/T11494", "Life Sciences", "Agricultural and Biological Sciences", "Ecology, Evolution, Behavior and Systematics", "Phylogeny and Evolution of Coleoptera Beetles", "38507", "122985"
"https://openalex.org/T11139", "Health Sciences", "Medicine", "Nephrology", "Uric Acid in Cardiovascular and Renal Health", "38487", "533493"
"https://openalex.org/T11412", "Life Sciences", "Biochemistry, Genetics and Molecular Biology", "Genetics", "Ciliopathies: Genetic Disorders Involving Primary Cilia", "38467", "650632"
"https://openalex.org/T10840", "Physical Sciences", "Engineering", "Mechanical Engineering", "Nickel-Based Superalloys and High-Temperature Steels", "38421", "449359"
"https://openalex.org/T14302", "Social Sciences", "Social Sciences", "Political Science and International Relations", "Geopolitical Dynamics in Eastern Europe and EU Relations", "38420", "28370"
"https://openalex.org/T14039", "Physical Sciences", "Environmental Science", "Ecology", "Ecological Impact of Beaver Activities on Ecosystems", "38368", "153266"
"https://openalex.org/T13575", "Social Sciences", "Arts and Humanities", "History", "Historical Patterns in Travel Writing and Exploration", "38353", "63326"
"https://openalex.org/T10977", "Health Sciences", "Medicine", "Radiology, Nuclear Medicine and Imaging", "Biomedical Optical Imaging and Spectroscopy", "38332", "580941"
"https://openalex.org/T11602", "Physical Sciences", "Engineering", "Control and Systems Engineering", "Dynamics and Control of Magnetic Levitation Systems", "38328", "164454"
"https://openalex.org/T10642", "Health Sciences", "Medicine", "Radiology, Nuclear Medicine and Imaging", "Applications of Plasma in Medicine and Biology", "38316", "562892"
"https://openalex.org/T12161", "Life Sciences", "Agricultural and Biological Sciences", "Plant Science", "Formation and Function of Plant Cuticles", "38266", "301142"
"https://openalex.org/T11984", "Physical Sciences", "Engineering", "Biomedical Engineering", "Application of 3D Printing in Medical Anatomy Education", "38245", "208890"
"https://openalex.org/T14232", "Physical Sciences", "Environmental Science", "Water Science and Technology", "Water Governance and Sustainability Management", "38232", "15423"
"https://openalex.org/T11183", "Physical Sciences", "Physics and Astronomy", "Radiation", "X-ray Imaging Techniques and Applications", "38222", "459094"
"https://openalex.org/T10884", "Physical Sciences", "Mathematics", "Applied Mathematics", "Complex Analysis and Operator Theory", "38211", "259497"
"https://openalex.org/T11759", "Health Sciences", "Health Professions", "Occupational Therapy", "Occupational Science and Therapy Practice", "38194", "178930"
"https://openalex.org/T11500", "Physical Sciences", "Engineering", "Ocean Engineering", "Modeling Pedestrian Dynamics and Evacuations", "38192", "265779"
"https://openalex.org/T12230", "Health Sciences", "Medicine", "Cardiology and Cardiovascular Medicine", "Management of Cardiovascular Diseases during Pregnancy", "38187", "272118"
"https://openalex.org/T10770", "Physical Sciences", "Environmental Science", "Environmental Engineering", "Digital Soil Mapping Techniques", "38167", "644846"
"https://openalex.org/T10608", "Life Sciences", "Neuroscience", "Developmental Neuroscience", "Adult Neurogenesis and Brain Development", "38160", "1848745"
"https://openalex.org/T11265", "Social Sciences", "Psychology", "Neuropsychology and Physiological Psychology", "Influence of Aging on Emotional Experience and Well-being", "38126", "440041"
"https://openalex.org/T12186", "Physical Sciences", "Environmental Science", "Industrial and Manufacturing Engineering", "Phosphorus Recovery and Sustainable Management", "38108", "459034"
"https://openalex.org/T11621", "Social Sciences", "Economics, Econometrics and Finance", "Economics and Econometrics", "Political and Economic Impacts of Fiscal Policy Cycles", "38092", "297028"
"https://openalex.org/T11420", "Social Sciences", "Social Sciences", "Geography, Planning and Development", "Affective Geographies and Multispecies Ethnography", "38084", "292448"
"https://openalex.org/T13966", "Health Sciences", "Medicine", "Endocrinology, Diabetes and Metabolism", "Hyperglycemic Chorea and Basal Ganglia Lesions", "38077", "171041"
"https://openalex.org/T11935", "Social Sciences", "Arts and Humanities", "Literature and Literary Theory", "Multimodal Literacy in Education and Society", "38061", "179743"
"https://openalex.org/T11992", "Physical Sciences", "Engineering", "Electrical and Electronic Engineering", "CMOS Image Sensor Technology", "38049", "203836"
"https://openalex.org/T12030", "Life Sciences", "Biochemistry, Genetics and Molecular Biology", "Molecular Biology", "S100 Proteins: Structure, Function, and Pathology", "38020", "677693"
"https://openalex.org/T10957", "Health Sciences", "Medicine", "Pulmonary and Respiratory Medicine", "Photodynamic Therapy in Oncology and Microbiology", "38019", "656704"
"https://openalex.org/T11068", "Health Sciences", "Medicine", "Orthopedics and Sports Medicine", "Adaptation of Tendon and Skeletal Muscle to Mechanical Loading", "38014", "666236"
"https://openalex.org/T12418", "Health Sciences", "Medicine", "Pulmonary and Respiratory Medicine", "Diagnosis and Management of Chronic Cough", "38011", "295423"
"https://openalex.org/T10864", "Physical Sciences", "Engineering", "Biomedical Engineering", "Bioreactor Scale-up and Oxygen Transfer in Microbial Processes", "38005", "503417"
"https://openalex.org/T11134", "Health Sciences", "Medicine", "Pathology and Forensic Medicine", "Breast Pathology and Imaging Techniques", "37996", "391597"
"https://openalex.org/T13750", "Social Sciences", "Arts and Humanities", "History", "History and Culture of Mormonism in America", "37862", "28093"
"https://openalex.org/T10808", "Physical Sciences", "Engineering", "Automotive Engineering", "State of the Art in Electric and Hybrid Vehicles", "37812", "196329"
"https://openalex.org/T11751", "Physical Sciences", "Engineering", "Computational Mechanics", "Lattice Boltzmann Method for Complex Flows", "37806", "561524"
"https://openalex.org/T12096", "Health Sciences", "Medicine", "Public Health, Environmental and Occupational Health", "Diagnosis and Management of Ectopic Pregnancy", "37769", "213630"
"https://openalex.org/T10261", "Life Sciences", "Biochemistry, Genetics and Molecular Biology", "Genetics", "Genomic Studies and Association Analyses", "37733", "1652287"
"https://openalex.org/T11668", "Life Sciences", "Immunology and Microbiology", "Immunology", "Innate Immunity to Viral Infection", "37716", "927364"
"https://openalex.org/T13742", "Social Sciences", "Social Sciences", "Archeology", "Archaeometallurgical Study of Ancient Iron Production", "37708", "46783"
"https://openalex.org/T12494", "Health Sciences", "Medicine", "Neurology", "Diagnosis and Management of Wernicke-Korsakoff Syndrome", "37686", "288476"
"https://openalex.org/T11577", "Social Sciences", "Psychology", "Experimental and Cognitive Psychology", "Effects of Working Memory Training on Cognitive Abilities", "37683", "793812"
"https://openalex.org/T12154", "Health Sciences", "Medicine", "Surgery", "Operative Management of Pelvic Fractures", "37679", "263698"
"https://openalex.org/T11219", "Life Sciences", "Biochemistry, Genetics and Molecular Biology", "Molecular Biology", "Molecular Mechanisms of Osteoclast Differentiation and Bone Remodeling", "37667", "985969"
"https://openalex.org/T12228", "Physical Sciences", "Chemistry", "Organic Chemistry", "Organometallic Chemistry and Metalation", "37639", "539665"
"https://openalex.org/T11120", "Social Sciences", "Social Sciences", "Sociology and Political Science", "Multilevel Perspectives on Prosocial Behavior and Volunteering", "37626", "355350"
"https://openalex.org/T12252", "Physical Sciences", "Engineering", "Mechanics of Materials", "Finite Element Simulation and Experimental Validation of Fretting Wear", "37603", "232864"
"https://openalex.org/T14509", "Social Sciences", "Decision Sciences", "Management Science and Operations Research", "Spatial Microsimulation Models for Policy Analysis", "37584", "106417"
"https://openalex.org/T11128", "Physical Sciences", "Materials Science", "Polymers and Plastics", "Advanced Materials for Smart Windows", "37582", "721335"
"https://openalex.org/T13681", "Physical Sciences", "Computer Science", "Software", "Software Development and Engineering Processes", "37570", "15209"
"https://openalex.org/T12724", "Physical Sciences", "Environmental Science", "Water Science and Technology", "Integrated Management of Water, Energy, and Food Resources", "37558", "241308"
"https://openalex.org/T13785", "Physical Sciences", "Earth and Planetary Sciences", "Earth-Surface Processes", "Coastal Hydrophysical Processes in Shallow Water Basins", "37551", "94219"
"https://openalex.org/T11533", "Life Sciences", "Biochemistry, Genetics and Molecular Biology", "Molecular Biology", "Mammalian MAP Kinase Signaling Pathways", "37543", "905954"
"https://openalex.org/T12671", "Social Sciences", "Business, Management and Accounting", "Management of Technology and Innovation", "Innovations in Management Education and Curriculum Development", "37542", "232468"
"https://openalex.org/T10541", "Physical Sciences", "Mathematics", "Applied Mathematics", "Theory and Applications of Fractional Differential Equations", "37529", "303682"
"https://openalex.org/T11719", "Social Sciences", "Decision Sciences", "Management Science and Operations Research", "Data Quality Assessment and Improvement", "37440", "238338"
"https://openalex.org/T13736", "Life Sciences", "Biochemistry, Genetics and Molecular Biology", "Molecular Biology", "Microbial Transformation of Steroids", "37425", "264089"
"https://openalex.org/T12441", "Life Sciences", "Biochemistry, Genetics and Molecular Biology", "Molecular Biology", "Molecular Mechanisms of Heme Biosynthesis and Related Disorders", "37414", "553213"
"https://openalex.org/T12015", "Physical Sciences", "Engineering", "Biomedical Engineering", "Advances in Photoacoustic Imaging and Tomography", "37408", "422294"
"https://openalex.org/T10828", "Physical Sciences", "Computer Science", "Signal Processing", "Biometric Recognition and Security Systems", "37393", "345396"
"https://openalex.org/T12390", "Social Sciences", "Arts and Humanities", "Visual Arts and Performing Arts", "Comics and Medicine: Interdisciplinary Perspectives on Graphic Narratives", "37379", "41294"
"https://openalex.org/T10922", "Physical Sciences", "Materials Science", "Materials Chemistry", "Synthesis and Applications of Ferrite Nanoparticles", "37372", "649707"
"https://openalex.org/T11828", "Health Sciences", "Medicine", "Radiology, Nuclear Medicine and Imaging", "Corneal Tissue Engineering and Regeneration", "37318", "431693"
"https://openalex.org/T11571", "Health Sciences", "Medicine", "Physiology", "Clinical Characteristics and Management of Sarcoidosis", "37305", "345409"
"https://openalex.org/T11664", "Physical Sciences", "Engineering", "Mechanical Engineering", "Recycling Technologies for Carbon Fiber Composites", "37303", "378979"
"https://openalex.org/T13882", "Physical Sciences", "Environmental Science", "Ecology", "Set Pair Analysis for Ecosystem Assessment", "37272", "6531"
"https://openalex.org/T12458", "Physical Sciences", "Chemistry", "Organic Chemistry", "Chemistry and Biological Activities of Organotin Compounds", "37233", "356476"
"https://openalex.org/T11769", "Social Sciences", "Business, Management and Accounting", "Marketing", "Impact of Digital Piracy on Creative Industries", "37232", "81165"
"https://openalex.org/T12126", "Physical Sciences", "Environmental Science", "Environmental Engineering", "Environmental Impact of Maritime Transportation Emissions", "37228", "127028"
"https://openalex.org/T12682", "Physical Sciences", "Environmental Science", "Pollution", "Impact of Road Salt on Freshwater Salinization", "37226", "219979"
"https://openalex.org/T11717", "Social Sciences", "Arts and Humanities", "Literature and Literary Theory", "Postcolonial Literature in Global Context", "37217", "105114"
"https://openalex.org/T11018", "Physical Sciences", "Engineering", "Biomedical Engineering", "Biomechanics of Running-Related Injuries", "37214", "600639"
"https://openalex.org/T10210", "Physical Sciences", "Environmental Science", "Water Science and Technology", "Advanced Oxidation Processes for Water Treatment", "37210", "1272496"
"https://openalex.org/T12823", "Health Sciences", "Health Professions", "Speech and Hearing", "Supporting Health Care Transition from Adolescence to Adulthood", "37205", "258233"
"https://openalex.org/T13856", "Physical Sciences", "Engineering", "Electrical and Electronic Engineering", "Power Generation and Energy Systems", "37199", "28056"
"https://openalex.org/T10741", "Physical Sciences", "Computer Science", "Signal Processing", "Advancements in Video Coding Standards and Techniques", "37198", "265440"
"https://openalex.org/T11340", "Life Sciences", "Biochemistry, Genetics and Molecular Biology", "Biotechnology", "Sponge-Associated Microorganisms and Biotechnological Potential", "37168", "611686"
"https://openalex.org/T12443", "Social Sciences", "Social Sciences", "Sociology and Political Science", "The Delphi Method in Research and Consensus Building", "37148", "285462"
"https://openalex.org/T12860", "Health Sciences", "Health Professions", "Radiological and Ultrasound Technology", "Family-Centered Care in Intensive Care Units", "37146", "235990"
"https://openalex.org/T13869", "Health Sciences", "Medicine", "Ophthalmology", "Effects of Laser Radiation on Ocular Health", "37139", "129838"
"https://openalex.org/T12081", "Physical Sciences", "Engineering", "Aerospace Engineering", "Aerodynamics of High-Speed Trains and Vehicles", "37137", "142758"
"https://openalex.org/T12294", "Life Sciences", "Agricultural and Biological Sciences", "Soil Science", "Management of Soil Fertility and Crop Productivity", "37083", "97260"
"https://openalex.org/T12192", "Life Sciences", "Agricultural and Biological Sciences", "Food Science", "Hydrocolloids in Food and Biomedical Applications", "37077", "417658"
"https://openalex.org/T11439", "Physical Sciences", "Computer Science", "Computer Vision and Pattern Recognition", "Automatic Video Summarization and Analysis", "37050", "219999"
"https://openalex.org/T11199", "Health Sciences", "Medicine", "Anesthesiology and Pain Medicine", "Challenges in Pain Management and Treatment", "37038", "445340"
"https://openalex.org/T12243", "Life Sciences", "Agricultural and Biological Sciences", "Plant Science", "Genomic Studies of Cotton Fiber Development and Improvement", "37024", "244360"
"https://openalex.org/T10614", "Life Sciences", "Neuroscience", "Neurology", "Effects of Brain Stimulation on Motor Cortex", "36999", "982015"
"https://openalex.org/T11654", "Physical Sciences", "Mathematics", "Mathematical Physics", "Global Well-Posedness of Nonlinear Wave Equations", "36980", "411433"
"https://openalex.org/T11837", "Physical Sciences", "Engineering", "Mechanical Engineering", "Reduction Kinetics in Ironmaking Processes", "36938", "141955"
"https://openalex.org/T12931", "Social Sciences", "Social Sciences", "Education", "Physics Education in Indonesian Schools", "36927", "16757"
"https://openalex.org/T11650", "Life Sciences", "Biochemistry, Genetics and Molecular Biology", "Cell Biology", "Biology and Pathology of Keratins and Related Disorders", "36915", "734909"
"https://openalex.org/T13278", "Social Sciences", "Economics, Econometrics and Finance", "Economics and Econometrics", "Sustainable Development and Economic Management", "36913", "25158"
"https://openalex.org/T14464", "Social Sciences", "Economics, Econometrics and Finance", "Finance", "Analysis of Impact Investing in Finance and Social Policy", "36876", "94584"
"https://openalex.org/T13010", "Life Sciences", "Agricultural and Biological Sciences", "General Agricultural and Biological Sciences", "Role of Agriculture in Regional Economy Development", "36848", "15881"
"https://openalex.org/T12509", "Social Sciences", "Business, Management and Accounting", "Accounting", "Global Bankruptcy Law and Financial Distress", "36837", "71920"
"https://openalex.org/T14518", "Social Sciences", "Arts and Humanities", "History", "Baseball's Influence on American Culture and Society", "36837", "21646"
"https://openalex.org/T12274", "Physical Sciences", "Chemistry", "Physical and Theoretical Chemistry", "Theory and Simulations of Polyelectrolytes in Solutions", "36835", "745892"
